"","LR-Enet","SVM","RF","XGB"
"1",0.800155318743927,0.778587152949297,0.920467962654391,0.953302789865591
"2",0.756183546957099,0.746644097477062,0.918760657843747,0.948668998619691
"3",0.807597339424575,0.798503851933945,0.93152468440183,0.951400182283766
"4",0.780334866086451,0.768439227968209,0.94296816924278,0.932059693727422
"5",0.758426194294015,0.74386153942805,0.895655226858293,0.917006614549323
"6",0.792692989929707,0.799237183672705,0.865503282956584,0.891535819027817
"7",0.818362126936354,0.825168039261192,0.890971426494702,0.925107766325615
"8",0.763226367660941,0.750743792405775,0.861143977255463,0.913738667776231
"9",0.780974380847353,0.779825753429692,0.902573986759392,0.955432090564046
"10",0.81426118084066,0.8153439035456,0.930472887928622,0.956767517422741
"11",0.764117555911323,0.739845192924116,0.87896684290758,0.901577484387258
"12",0.799454160408229,0.792522292733439,0.936158290870012,0.966626472700692
"13",0.792452449458751,0.772857107633785,0.924421045300161,0.937368265652139
"14",0.816942096681191,0.810018389557067,0.91303813483019,0.92540656105719
"15",0.781341794419026,0.766918242522102,0.917451151444837,0.958000626855753
"16",0.759664402245057,0.740895548818033,0.911640638415512,0.911895181571177
"17",0.781246177634724,0.747152619403572,0.914160600306744,0.924260108691329
"18",0.812984148801246,0.79992638021907,0.933563790714979,0.945668850537568
"19",0.825975837762558,0.816186465844329,0.935667053879856,0.953719015820528
"20",0.815095256578711,0.790507016639479,0.939792208237638,0.950096904843657
"21",0.795647518950381,0.805119784473843,0.909725118464768,0.951576470378312
"22",0.749223407224552,0.722646543913305,0.875230371291935,0.910775201495759
"23",0.798084146680667,0.807237937575662,0.895372294719613,0.937996135284735
"24",0.819601940282996,0.829067739872338,0.914224117913379,0.933885819014619
"25",0.811800263313258,0.811711466174865,0.913581746354159,0.95286068436052
"26",0.81149007482287,0.807593872521041,0.921684553423173,0.966927253989402
"27",0.826111140375817,0.804804335762516,0.929698059877001,0.960741205660744
"28",0.764198680633562,0.745498302558929,0.904840753226408,0.920749168519115
"29",0.736443223177063,0.706195628884419,0.92147051941912,0.947734342429953
"30",0.829989382226881,0.79269052820525,0.890329105569466,0.945152763745483
"31",0.739384091603029,0.728885126611324,0.886304346372238,0.92805103363497
"32",0.795168020730848,0.787743954714596,0.928103849937821,0.958013093032922
"33",0.771045372427359,0.756204517862366,0.921314393697502,0.961541567679191
"34",0.842065790028594,0.835160533568602,0.911797913760681,0.942115789288629
"35",0.810495166436963,0.797308441831395,0.932586692490321,0.96605060447682
"36",0.779360220073715,0.760468543203035,0.883587867476258,0.894546434468425
"37",0.774071257161117,0.762079632294075,0.897033704293674,0.939358713228661
"38",0.784469388625697,0.779432697492865,0.884001846285937,0.923825661265822
"39",0.789268836692137,0.781186800895988,0.909883552532509,0.933056601149066
"40",0.808745203432158,0.780406780453706,0.922748342997651,0.920658562264787
"41",0.816696982943614,0.814479251161438,0.920370679295557,0.931865382740517
"42",0.805801076696209,0.796256662281466,0.945940005664906,0.931624551883357
"43",0.778307331828071,0.748763684752757,0.922727440163243,0.954818377684809
"44",0.778159352264191,0.770268850386308,0.933513363604889,0.967053749809734
"45",0.783139220945738,0.78756439137662,0.923772630976943,0.936249773579553
"46",0.800988429250058,0.788125210817174,0.897596775327884,0.939253430273772
"47",0.821627631038029,0.8178008371742,0.929298709366211,0.963022384117894
"48",0.806034300386177,0.807726612988127,0.926501234009998,0.943712430787538
"49",0.829861154396421,0.825459145942853,0.930824294282513,0.941197367948733
"50",0.800104324831067,0.776822440785618,0.940867917267401,0.952129630996677
