,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_elasticnet__alpha,param_elasticnet__l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
77,0.005209898948669434,0.0018672297360193353,0.0019197702407836915,0.0010745218984956131,0.17368421052631577,0.8,"{'elasticnet__alpha': 0.17368421052631577, 'elasticnet__l1_ratio': 0.8}",-0.43212153867329295,-0.5693389436958274,-0.5866479806742834,-0.4921305758436751,-0.5624507550871171,-0.53267649455592,-0.5164902559151863,-0.5783065841570701,-0.6046464572165995,-0.4458290476016916,-0.5320638633420663,0.056534356416135696,136,-0.5165663099151534,-0.49477823799693776,-0.5112538453685678,-0.5086440955488387,-0.510113993041137,-0.5062168901049835,-0.5056659926633859,-0.5014535347796353,-0.5006806916661305,-0.5128740296761009,-0.5068247620760871,0.006153599494465707
78,0.004958891868591308,0.0016302938816824147,0.0019128561019897462,0.0011699956860575125,0.17368421052631577,0.9,"{'elasticnet__alpha': 0.17368421052631577, 'elasticnet__l1_ratio': 0.9}",-0.4390612658205379,-0.5710828082742581,-0.5947616988142033,-0.4916083031091659,-0.567112697705582,-0.5387273114243933,-0.5180529062591527,-0.5893943715743842,-0.6054147737473892,-0.4540080290990861,-0.5369224165828153,0.056331662925826476,150,-0.5245271047308468,-0.5018197181861849,-0.518710565265347,-0.5169163288466041,-0.518469429310535,-0.512860565640921,-0.5119249839546391,-0.5070893189505304,-0.5084257643806267,-0.5187629797308932,-0.5139506758997128,0.006457125221829158
79,0.005161428451538086,0.0016631280768834317,0.0016189098358154296,0.000384956529572931,0.17368421052631577,1.0,"{'elasticnet__alpha': 0.17368421052631577, 'elasticnet__l1_ratio': 1.0}",-0.4472638303142257,-0.5703815468634877,-0.6033381677564229,-0.4874634518122062,-0.5741126564776486,-0.5435352790850672,-0.5207802213762971,-0.5983568680080193,-0.6010523671589201,-0.4647619168455094,-0.5411046305697804,0.05533705993072797,159,-0.5300820151584094,-0.5091108149492141,-0.5245880671016528,-0.5228499416959788,-0.5243627739237278,-0.5186005074898886,-0.5186380828251134,-0.5122698283542476,-0.5155180328434754,-0.524110136058957,-0.5200130200400666,0.006074341187196645
80,0.005052924156188965,0.0008955895681555131,0.0016675233840942384,0.0003028984416343803,0.1842105263157895,0.1,"{'elasticnet__alpha': 0.1842105263157895, 'elasticnet__l1_ratio': 0.1}",-0.3710147378411061,-0.5314866900243598,-0.4897583459163307,-0.46843763666364213,-0.5105919992349136,-0.48252992817490137,-0.43873782800060496,-0.44267413790912613,-0.5244575032335399,-0.4276477997213334,-0.46873366067198574,0.047163074963772256,11,-0.4132599104817495,-0.4040419340930523,-0.40675498324118053,-0.40731544171963724,-0.40513028662703765,-0.40267712718523774,-0.4079131129372666,-0.41208322981562634,-0.40524227669774665,-0.4068337220378002,-0.4071252024836335,0.0031608971962591966
81,0.004607677459716797,0.0010789298450240604,0.0019136190414428711,0.0011804919822862173,0.1842105263157895,0.2,"{'elasticnet__alpha': 0.1842105263157895, 'elasticnet__l1_ratio': 0.2}",-0.37928432276817725,-0.5382446458491797,-0.5026395054112736,-0.47460344467883814,-0.5246074047720818,-0.5020081550848119,-0.44658246217475683,-0.4640862147663157,-0.539777181473089,-0.41342575360711303,-0.4785259090585637,0.05089757217891298,32,-0.43044601054090853,-0.4208966384883636,-0.42400306265372534,-0.4256632908229599,-0.4220255063861257,-0.4180694818216284,-0.4278170531067093,-0.43062825191140197,-0.41667465261476616,-0.426338769808219,-0.4242562718154808,0.004582527087958791
82,0.004886531829833984,0.0011949021483469086,0.0014359474182128907,0.00035000891371081205,0.1842105263157895,0.30000000000000004,"{'elasticnet__alpha': 0.1842105263157895, 'elasticnet__l1_ratio': 0.30000000000000004}",-0.3927912017943432,-0.5437424824193954,-0.5109416817655698,-0.47996790475454815,-0.5407453002088833,-0.5107050337961463,-0.45891946221449853,-0.4912498316332202,-0.5508664237437659,-0.41470227252656866,-0.4894631594856939,0.0512054049744251,51,-0.44813443997227587,-0.4369422106908028,-0.44094997017203225,-0.4440743468870786,-0.4412910921574794,-0.43495327772591874,-0.4465715177693977,-0.4481994966551444,-0.43559729910763606,-0.4436063692384193,-0.44203200203761855,0.004708228990720674
83,0.004062366485595703,0.0009944911461749824,0.0012419939041137696,0.000339148062176484,0.1842105263157895,0.4,"{'elasticnet__alpha': 0.1842105263157895, 'elasticnet__l1_ratio': 0.4}",-0.4013383995547504,-0.5576345419269161,-0.5247613625708549,-0.48908267468622013,-0.5527971487104273,-0.51343411563169,-0.4753637983210671,-0.5194315535607162,-0.564538673030619,-0.41788328558491045,-0.5016265553578171,0.053500135752334754,72,-0.4670183999771223,-0.4523686768343504,-0.4603898217250227,-0.4636087222090534,-0.45832934811449355,-0.4521546726579043,-0.4623690626882276,-0.4654404934613281,-0.4514883228370133,-0.461976037024178,-0.45951435575286936,0.005424171840084648
84,0.004147005081176758,0.001167767486926805,0.0011838912963867188,0.00013036522971818915,0.1842105263157895,0.5,"{'elasticnet__alpha': 0.1842105263157895, 'elasticnet__l1_ratio': 0.5}",-0.4154110089865555,-0.5657585064429433,-0.5436858949711338,-0.4989873057751087,-0.5584806802434796,-0.513459505937547,-0.4944831939351596,-0.549819464183923,-0.5816910751704636,-0.4253581721123608,-0.5147134807758675,0.05438979042922538,93,-0.4842445953057604,-0.467753645323065,-0.477659727043439,-0.48028578660000737,-0.4756611112997809,-0.46929146436240143,-0.4780721637101889,-0.48140187925962347,-0.46931158689793545,-0.47999460631034124,-0.47636765661125435,0.0054316836371703075
85,0.004144096374511718,0.0012008241440050345,0.0014175891876220704,0.00048177799592679033,0.1842105263157895,0.6,"{'elasticnet__alpha': 0.1842105263157895, 'elasticnet__l1_ratio': 0.6}",-0.4235395270928035,-0.5695667813181327,-0.5631305086841072,-0.4967487593290585,-0.5612707667704218,-0.5204456924152747,-0.5074034689658935,-0.5630856395291429,-0.59691724258957,-0.4326967124610153,-0.5234805099155421,0.05594448686426486,112,-0.49841381961233144,-0.47912951355352984,-0.49356292584394734,-0.49358465593837403,-0.4927460158271415,-0.48708532980174635,-0.49326541735383195,-0.49183887147180294,-0.4856126695437319,-0.49659810148592953,-0.49118373204323673,0.005416232409516972
86,0.00489511489868164,0.0012010392950883362,0.001548933982849121,0.00039944079872521415,0.1842105263157895,0.7000000000000001,"{'elasticnet__alpha': 0.1842105263157895, 'elasticnet__l1_ratio': 0.7000000000000001}",-0.4282928693034642,-0.5702481204148321,-0.5803041173228192,-0.4925710494244703,-0.5605099874836279,-0.5287036875291032,-0.5152265974411232,-0.57219380699164,-0.6012768111025613,-0.441345692286923,-0.5290672739300565,0.056354292670540894,126,-0.5113778639810095,-0.4897952466378782,-0.505594720711493,-0.5038983532000013,-0.504975103571121,-0.5012572159942912,-0.502439348382682,-0.4988283130770155,-0.4963530684134359,-0.5088830849116572,-0.5023402318880585,0.005926118548315251
87,0.004744100570678711,0.0014594112791428773,0.0015160799026489257,0.00032055695731849607,0.1842105263157895,0.8,"{'elasticnet__alpha': 0.1842105263157895, 'elasticnet__l1_ratio': 0.8}",-0.4338200686655836,-0.5697291790720446,-0.5924781462367313,-0.49092940446325706,-0.5659763617423812,-0.5362244234540408,-0.5167792969036139,-0.5835459076884753,-0.6048380515851,-0.4489610074815838,-0.5343281847292811,0.057109308145915534,143,-0.5210332656167125,-0.49865983073439096,-0.5148487480487705,-0.5133916244955666,-0.5147754788893564,-0.509548823663807,-0.5090642926717209,-0.5043365423399628,-0.5050489082956731,-0.5158441643414634,-0.5106551679097423,0.0062903103190252805
88,0.004273128509521484,0.000960946240121639,0.0015234231948852539,0.0005075970861668829,0.1842105263157895,0.9,"{'elasticnet__alpha': 0.1842105263157895, 'elasticnet__l1_ratio': 0.9}",-0.44171077437509626,-0.5715301349327753,-0.6011838856899855,-0.49033674297516106,-0.570829959933246,-0.542307255240824,-0.5190239883778835,-0.5951731061451537,-0.6024767042137806,-0.46139142574781555,-0.5395963977631721,0.05602295991688748,157,-0.528409056560046,-0.5065352159563722,-0.5227452252632185,-0.5208414303729778,-0.522664081653815,-0.5167858404387766,-0.5159147422313579,-0.5104809814158952,-0.513143427526321,-0.5223099247594869,-0.5179829926178268,0.00629802554502471
89,0.0038380146026611326,0.00046561218159202317,0.0011234760284423828,0.00013083380228936942,0.1842105263157895,1.0,"{'elasticnet__alpha': 0.1842105263157895, 'elasticnet__l1_ratio': 1.0}",-0.4526693541287957,-0.5722005983860973,-0.6104749319458682,-0.48592460735530996,-0.5783639066120346,-0.5474366808849767,-0.5223294666396617,-0.6031884517098385,-0.6025326488217259,-0.47284006400854606,-0.5447960710492855,0.055296719880064696,165,-0.5343666032443269,-0.5145383817398181,-0.5288685405695949,-0.5275233509564491,-0.5288764888899443,-0.5230981939096039,-0.5233427804195806,-0.5159542045766404,-0.519520084753131,-0.5280109719127135,-0.5244099600971802,0.005977812269949348
90,0.005334973335266113,0.002667732193294493,0.0013408184051513672,0.00026092516225677693,0.19473684210526315,0.1,"{'elasticnet__alpha': 0.19473684210526315, 'elasticnet__l1_ratio': 0.1}",-0.37199033637983386,-0.5323083598834923,-0.4917737314448491,-0.4682270630734589,-0.5120927007427298,-0.48516970400485826,-0.4376786970022682,-0.444643426367073,-0.5268152429279693,-0.4261277740951896,-0.46968270359217223,0.04775640235054851,13,-0.4158776083972557,-0.40590192623705756,-0.4085326797614219,-0.40959438315614727,-0.40725711513246415,-0.4053299493872314,-0.4101819425583903,-0.414003406443499,-0.40669796307469047,-0.4090568605245555,-0.4092433834672713,0.0032422133375768435
91,0.006939363479614258,0.003885476171986035,0.0017788171768188476,0.0009228525286727508,0.19473684210526315,0.2,"{'elasticnet__alpha': 0.19473684210526315, 'elasticnet__l1_ratio': 0.2}",-0.3801108632391576,-0.5384904886698582,-0.50442075279857,-0.47598769316519157,-0.5270710340633828,-0.5038378510874587,-0.44764982960963096,-0.4692657313259988,-0.5421476080911132,-0.41375215939090476,-0.48027340114412664,0.051193247813090294,35,-0.4329612313267753,-0.4233041670189209,-0.42631664197002067,-0.4285956886770309,-0.4250124362307436,-0.4204632261197674,-0.4308413347506767,-0.433001632539162,-0.41917146278200473,-0.4288974729666454,-0.4268565294381747,0.0046297353036444805
