"","LR-Enet","SVM","RF","XGB"
"1",16.0272327596426,16.597207916744,12.4405887414123,10.5163439634806
"2",20.8178650824825,22.5190540188305,13.1785034095583,8.67884817471852
"3",19.9161618409924,20.500571399511,14.1208253044199,10.0855147154745
"4",16.7299642922262,17.1112055610084,11.1332709955397,8.89915910751592
"5",16.8734709756472,17.5710955212363,10.1003581727453,8.253737841693
"6",18.1419371884042,18.981675041819,12.9616256800277,10.1845534730222
"7",17.5421373759702,18.0602984373743,12.3438686780902,10.2498620103156
"8",18.9423522362444,19.8325677995945,12.7972783622603,10.7818977113064
"9",17.7518091247662,18.1194758900676,11.4424181213209,8.40110721579219
"10",16.2860429885351,16.9126450028653,10.6281578889051,9.23116830534828
"11",18.9062330353723,19.2629740602209,12.4171153466566,8.01507335179073
"12",17.1334525370146,17.0739205097927,12.0169151227215,10.6220610289841
"13",17.1987896402786,16.8863752795925,12.1573428453383,9.10847889649622
"14",16.1924001598271,15.8223848562814,11.2768796695089,10.0119225299955
"15",18.566407193157,18.794634107639,13.1543885347251,11.2522054752609
"16",17.4255525387979,18.2859519754167,10.8578751633668,7.751564104719
"17",18.1801284941732,18.2591793289033,12.6891578406691,12.2815024793585
"18",15.7455523580424,15.6225375489747,9.88796518737217,7.96601945542681
"19",18.750902532177,20.5287172474295,14.1740903527065,12.5028458767952
"20",15.970466447034,15.684265858238,12.0588105857601,11.3135927436441
"21",20.9079014851239,21.7078240576475,17.67936464647,15.4973851516671
"22",19.5608426069709,20.5229514982818,12.8994511525931,9.13428534345225
"23",18.5842913299795,19.4075165637713,12.5317173262559,10.3253245224889
"24",19.0024016338639,18.9976423668593,12.578306854543,9.23626125279842
"25",18.0387462220478,17.5103717832327,12.9731688658205,11.8770004533707
"26",16.7606639696769,16.6973067076682,11.201963047109,8.14492614518163
"27",20.2151404916504,20.4922816435054,12.7573400435937,8.29210323117699
"28",18.4308876634554,17.6390493544807,14.2911084424671,13.1776828253353
"29",16.6848674431005,16.4160158444616,12.3339480047678,10.5300856469451
"30",17.4203779348674,17.5928500728391,11.7430105951758,11.1092548307038
"31",15.7745568063842,16.5842430166998,10.4154944877643,8.10269836450388
"32",17.8792453397836,18.3942914094062,12.1601324700237,11.3258147324874
"33",17.3554257703161,17.8654413291158,13.7440301501819,11.3898549155932
"34",19.9907411192664,21.0193106125262,13.0745419748422,10.3712208804521
"35",19.177288195948,20.548036264829,13.1035980411714,10.6317996607217
"36",18.199002595131,17.9256100144172,14.0126660617933,12.3546136922175
"37",17.5532253613285,17.2204070569028,11.773507702456,8.5509783816717
"38",19.1204831107254,19.7608031340046,12.4405980142147,9.26048712349203
"39",17.3229505168268,18.220664189506,12.2672330963134,10.8440182446453
"40",17.7410228465307,18.2994392507164,11.5089026535301,9.38651508932042
"41",17.7341488852114,17.6228974094557,13.3585992582599,10.0789971404275
"42",16.738475109213,17.3196290567394,14.8237515036399,10.8766143430864
"43",16.4836563066501,16.9248306009796,11.3226257844174,10.057045359109
"44",18.6013321680256,19.6437639610421,13.5121165634956,8.8216432279516
"45",16.1311649937879,15.4687639719562,13.9438180279178,11.4471752001122
"46",18.3737006222384,18.8264045320894,12.8920764789634,13.461947537679
"47",15.4045072059657,14.9605851659842,11.7857496544487,10.1699731397198
"48",16.7184663944176,16.5604747325542,14.5556819817806,13.2263148893796
"49",20.0480717272962,20.4839517231607,12.5735850020762,10.4949530375845
"50",18.7145978747905,19.3835231154455,11.9569880229908,9.40913637847078
