"","LR-Enet","SVM","RF","XGB"
"1",19.0608359297077,18.10231968742,11.5910751033906,8.88585235621235
"2",17.7323799622664,17.8238622480511,11.5834191014021,11.5421834103351
"3",18.4226171307628,18.3112353607791,12.8243050565141,10.3102901179224
"4",18.8383703125722,18.8847449629443,14.3147097851251,11.6847666091841
"5",21.3897505632886,21.7705964953021,14.4611102371076,14.6137767306115
"6",18.2708614206107,18.5166428931919,12.8625416882967,15.133980671
"7",18.6718322518506,18.8227053509926,14.66616121591,13.1511660685157
"8",18.2485546398206,19.1042198169853,13.481514611337,12.9659004769924
"9",18.74008132706,18.6871255130948,12.7931485996191,13.3380403107709
"10",16.7426984156981,16.4943172242536,12.188204983347,13.5422160968189
"11",16.9411236627807,16.2953855451697,11.2702555292786,7.87075523169272
"12",19.2738223436187,19.6988622751094,13.3962064060863,9.02162639590404
"13",16.7398373174408,17.089633874634,12.3601282119961,12.5302442991004
"14",17.8948342995052,18.035021880304,12.0494757995069,13.7812935089247
"15",17.5964877618087,17.5189838835741,13.070022648271,10.600895443799
"16",16.3385809728783,16.6985064297418,14.1415380635178,10.5995473916201
"17",19.522435256605,19.2143722152504,13.568042009006,14.842648165496
"18",18.3547036883368,17.859516862409,13.4235620382931,11.169147989994
"19",19.4292786640275,20.7805533645403,14.4692978315016,10.8567941681868
"20",17.0166340046074,17.2025347501465,12.8328966978747,8.90853784090498
"21",19.6297394227576,20.6520295521702,12.9788415808491,12.2489725257747
"22",18.1456170969222,19.82376246828,11.0468997153359,8.92660433988108
"23",18.5973128601043,18.976346724203,12.9965480687661,12.9582893886962
"24",18.9550488991988,19.4656494171637,13.2042077813649,13.2379047674586
"25",19.0157983586214,18.7966864240308,13.702693111795,12.0929429791133
"26",17.4683533144685,17.1803770563476,11.290660878232,11.5524293113578
"27",17.3914076534185,17.5904011645321,11.7288762394115,11.3259887903819
"28",17.4129807265398,17.4718752371582,12.0839531572303,10.3049152958828
"29",18.8490058134686,18.4564369672381,15.0375545157403,15.8966387860926
"30",17.1332227693558,17.7033742759813,12.2954679351633,11.2452254626058
"31",18.3208317374738,18.40622442348,12.6178176489277,10.6858067791804
"32",16.343335155796,16.265532284669,11.0592012724653,12.4126625639582
"33",17.8595323873818,19.0622974784628,13.133564011364,12.9245833217279
"34",18.9201081950513,19.2742224501155,10.7643587128311,9.79278596967024
"35",19.553323622768,18.3831221631023,13.75707697319,12.0177425053286
"36",18.2520075039742,15.818429596402,14.0910678840504,14.2850304634218
"37",17.219476163238,16.9242980337468,12.7384565577807,13.1123135009864
"38",20.6062182829163,21.071320363525,14.3478760367338,13.8920746203264
"39",16.7435286601565,16.6605175254199,12.2186805203341,10.8376472445041
"40",19.3178932207798,20.7294169783629,12.275419865585,13.3194505818732
"41",19.6461352625202,19.7990029258089,13.5912988685746,14.152913797011
"42",20.4266611235988,20.7552675809755,13.3574832536009,14.8380865828809
"43",17.1018122974396,17.3483493199402,10.9882463129484,10.6817081653936
"44",18.2084506227935,17.6604247483805,14.8403399548979,13.0723667618559
"45",18.7502139903973,18.5276993219833,15.4293808889357,13.0213726739247
"46",18.4510586325665,18.56950022783,13.8700440787331,13.7180930688468
"47",19.531231346944,20.4533741316582,12.7934172868516,9.47315662472478
"48",17.5890027639031,18.6374239325182,13.5871225473657,12.7398793968871
"49",20.8928198703398,22.1549704872482,14.1217290091556,11.7144615564508
"50",19.0131150339708,18.2561079620782,12.4027112613641,11.6643446281087
