"","LR-Enet","SVM","RF","XGB"
"1",13.3990861088457,13.2294844558162,10.2463284313725,9.35116327510161
"2",13.4323412910655,13.3825529872846,10.4555192307692,9.93461515353276
"3",12.105953424832,11.6180751856549,11.0386577669903,11.4909939812225
"4",12.8571028874896,12.3499988227005,10.9332303921569,10.1710422179278
"5",14.3740076953826,12.5786167409793,11.3403349514563,10.0115305891315
"6",13.5513259558785,12.8493585029251,11.1337843137255,9.73318970437143
"7",14.8613532974061,15.0714865009677,11.6422740384615,8.67406432445233
"8",13.8703348605576,13.5541645948194,12.2670235849057,6.83639992408033
"9",14.3437719574716,13.7183873568968,9.3280495049505,10.9047597564093
"10",12.7944164243713,11.7740838207191,10.8710211666667,10.2631172943115
"11",12.6625312211413,12.0687775835235,8.85367475728155,7.35531931941949
"12",11.6301466592516,11.6890922776253,8.72083823529412,7.56927125594195
"13",12.8773535771352,11.990031718528,11.2501047029703,9.91902635593225
"14",14.0355533616617,13.3759970942647,9.6141862745098,6.11639487509634
"15",13.3520387269723,13.2921637394521,11.5547892156863,11.930913438984
"16",13.3193630569138,12.2855564398479,9.35259405940593,8.86437849479147
"17",14.4579583652059,13.6504197574953,10.6129675314466,11.4625982608435
"18",14.3115724643247,13.0959544432903,11.3029857142857,10.9113667442685
"19",13.7930405601391,13.2941936464696,13.0731188118812,12.2227435253634
"20",12.4508310653596,12.377134930527,10.8618044554455,8.68639828899119
"21",15.2819014788376,14.3512832644554,10.8540920711974,11.6240976574351
"22",11.5205093351228,10.8909375841116,10.0296138613861,9.0217874923555
"23",13.7170950981907,13.286036855148,10.1622368333333,10.0024782085419
"24",12.9693346825199,13.3131377510971,11.5205643564356,10.1352720732736
"25",13.6560845349756,13.7276108315613,10.7045922442244,10.1011138576092
"26",14.4680856231195,13.7321409486621,13.4512952380952,10.1027936935425
"27",14.0658665638512,13.9805323212847,9.76133653846154,7.04041885412656
"28",13.7134519018887,13.5148674445181,10.6371584158416,7.52562130087673
"29",14.951792815522,15.0017733269882,12.0136778846154,11.4759100629733
"30",13.9671794633763,14.1994289312422,11.7721375,12.1109432697296
"31",13.6559417293094,12.8387473979496,10.3778398058252,4.94150252481109
"32",13.1653839034072,13.2059795589,9.7071213592233,5.47526033642223
"33",12.9951850771108,12.1802236267652,11.9150049019608,10.9665127829009
"34",11.7408466387396,11.1784821611321,11.7328412621359,10.7221355530822
"35",11.1957138333368,10.2832856518456,9.76868137254902,5.99044326707429
"36",13.3162914754653,12.2145871842874,10.6702,10.0852590942383
"37",13.0649823789087,12.2175244374491,12.4567428571429,9.48719897497268
"38",13.4877697565076,12.7533771720345,9.56782673267327,9.43689195236357
"39",14.9224992904955,15.1660091869311,10.8214029126214,6.19501600913631
"40",14.9803804166023,14.3797442858608,10.918338,10.3763517189026
"41",13.2323310067126,13.4013725216535,10.8416197712418,9.86602867350859
"42",12.7525159851312,12.4309491203296,9.8371066993464,10.0436226526896
"43",14.6272789812431,14.3001352004605,10.5009653721683,10.5621768988452
"44",14.2094283498097,13.8407446398478,9.9602572815534,9.66577307691852
"45",12.5557351736938,12.4902605451992,9.76477884615385,11.2758827209473
"46",13.0408284778033,11.8922812995773,10.3898380952381,10.6606182280041
"47",14.1104639624565,12.9524231524466,10.4972815533981,10.5957623546563
"48",13.3165907031118,13.6041158510886,11.9064705882353,10.4987669739069
"49",13.8240315480573,12.9990629517064,11.3825784313725,9.91422178231034
"50",14.9347219521405,14.6738881880352,13.0288904761905,10.8270537240165
